age,breed,base_energy_level,hours_since_last_activity,total_distance_24h,total_duration_24h,num_activities_24h,hour_of_day,day_of_week,energy_state,energy_state_class,energy_score
13,Border Collie,high,3.6844825749219448,2338.0647037019694,46.37460746335117,2,6,1,high,2,0.7551876420348698
1,Pomeranian,medium,16.866830324678855,5254.569106733757,40.51484475197231,4,13,3,medium,1,0.631219247127358
5,German Shepherd,high,35.422285549933726,4369.387275589851,32.53648943733563,3,6,4,high,2,1.0
14,Chihuahua,medium,1.187062401632846,5874.034538369098,61.20727878768051,1,20,6,low,0,0.0
2,Labrador,high,0.6265263831795276,7826.826946438934,35.58915352883148,4,23,4,low,0,0.3018596057779107
10,Chihuahua,medium,11.991118292016482,1973.6981299562594,25.961133905335988,4,11,4,high,2,0.6831939156395591
7,Pomeranian,medium,32.269769609977544,1663.5306247350377,70.01752250970563,2,6,1,high,2,1.0
3,Husky,high,8.16513079186577,3653.92346228235,90.67422061400865,0,15,1,high,2,0.6901645539258002
14,Rottweiler,medium,6.111589548376365,5542.731794399787,24.199802338837813,3,22,1,low,0,0.025463078961857705
4,Labrador,high,2.36827063801653,786.6758856458385,21.74612023420119,1,3,6,high,2,0.9379053235760222
13,Golden Retriever,high,2.1384476311008123,4636.976806465841,33.94185476693863,3,2,3,medium,1,0.4725675485463831
1,Golden Retriever,high,3.714252915727292,3049.979702586522,34.48149867017707,0,18,1,high,2,0.8927016864314876
8,German Shepherd,high,0.21923862406297007,1451.5160336295146,63.282822294943024,3,9,1,high,2,0.9083559593125877
7,Husky,high,8.649878191449952,2489.2977901650925,10.431261966982174,4,14,4,high,2,0.9687286141968049
10,Poodle,medium,5.79276487722588,7703.057425784771,95.21411759794535,3,3,0,low,0,0.06299400841181507
5,Bulldog,low,0.6996517117274852,4959.9748320205545,93.38656808290195,1,7,1,low,0,0.0
2,Shih Tzu,low,8.271595323172166,5697.545913683661,41.59760156441465,4,16,5,low,0,0.02534649665414654
2,Border Collie,high,5.916476680369531,3470.522842945021,40.7717811509621,2,5,0,high,2,0.7884471212187191
9,Shih Tzu,low,5.429778339112679,2009.714961115025,109.38436390443556,3,21,2,low,0,0.0
4,Husky,high,3.3013637688655297,2987.7258386149006,44.76651007926353,4,6,6,high,2,0.9138429039660393
4,Dachshund,medium,22.059750368128924,1344.159254850626,74.86088183509844,1,1,3,high,2,0.7665274129233651
6,Beagle,high,11.112191712654688,5844.683174867009,109.85917327132984,3,18,4,medium,1,0.5598742715405662
2,Pomeranian,medium,8.716115669554931,5122.172026352815,42.29559249250215,2,11,5,medium,1,0.3988659583468246
11,Shih Tzu,low,9.171369189777854,9381.659424444642,83.14246265213012,3,10,2,low,0,0.0
7,Corgi,medium,4.098037979618152,3201.0430254141847,98.2524032482994,2,7,3,medium,1,0.44727371001470295
7,Bulldog,low,10.416679536387264,2001.3988361985962,4.180728676194367,4,9,4,medium,1,0.5264089070773861
5,Corgi,medium,4.4630188560565145,463.52254474418277,26.560241240189278,4,21,6,medium,1,0.49683835848248437
8,Corgi,medium,18.999784332949165,7494.18433045606,48.83921954593877,4,18,5,medium,1,0.4115806301902757
8,Beagle,high,2.3001275707554214,153.3117299167305,56.781763854432484,0,3,4,high,2,0.8871823460815053
5,Pomeranian,medium,11.132703517142225,4391.471475870165,32.20276613354767,2,21,6,medium,1,0.3582165213996247
6,Bulldog,low,0.5743491061133418,5711.300955243096,167.5385337635327,3,16,4,low,0,0.0
8,German Shepherd,high,0.1127803178652098,6788.9668691046645,74.18568838502898,3,15,0,medium,1,0.4090774388555678
12,Rottweiler,medium,1.8438137977964695,4566.502971710709,44.09674706438391,2,8,3,low,0,0.2631648506663388
2,Beagle,high,1.0141055354042952,7657.807534374006,53.84371054768665,3,1,1,medium,1,0.42282403049174794
3,Border Collie,high,13.231500988278214,1452.901525965935,40.446469600978716,1,1,5,high,2,1.0
8,Border Collie,high,0.9393768887692138,4032.5774448861484,85.51135570055573,0,17,2,medium,1,0.5599232455349288
4,Beagle,high,7.893738602508592,4784.856394322381,13.245310313791547,3,10,1,high,2,0.9613576505979882
13,Border Collie,high,10.800278866048515,2798.591392241379,29.57153734061242,1,10,1,high,2,0.8881603208814615
3,Golden Retriever,high,7.202680230989666,5710.990343911345,39.269006872810856,1,23,5,medium,1,0.5292127326997866
10,Beagle,high,13.43886382253132,1967.5988702449015,18.137113149715802,2,13,6,high,2,1.0
6,Labrador,high,3.294952877341142,10802.081713641355,116.25798723317064,2,0,0,low,0,0.11614601038761108
2,Chihuahua,medium,1.0373307796932303,2842.332724005318,50.149598329172846,0,22,2,low,0,0.23804155373163596
9,Border Collie,high,0.3778431625280662,580.7758791682292,88.99361992828553,3,8,6,high,2,0.898966783471327
5,Dachshund,medium,15.776780142246047,2643.2849016981804,42.588331090513414,1,0,1,high,2,0.6645450805425931
11,Rottweiler,medium,9.87368738453459,3908.6917261141994,30.267480400603837,2,23,3,low,0,0.1710379185072149
8,Labrador,high,22.186937386590373,3251.6527674827275,69.70378826892258,2,16,0,high,2,1.0
14,Bulldog,low,2.8842149123544227,3145.6574118448357,51.736735631073586,1,7,5,low,0,0.013322298084199602
13,Husky,high,2.6551611063285905,7693.2288257812,29.852247063355208,6,18,2,low,0,0.3080283379002165
8,Rottweiler,medium,1.433627764563481,6692.24386076334,72.46120131058039,3,20,6,low,0,0.0
13,Dachshund,medium,0.8260693068617462,4044.8491049208933,43.67378190399434,1,10,5,low,0,0.2785590873924562
4,German Shepherd,high,1.0244633876974334,3704.2022388558644,52.889785749961234,1,1,6,high,2,0.6625977910887023
13,Border Collie,high,5.206196839375753,3983.0181431220053,83.31401255656716,0,16,1,medium,1,0.43950382734419097
1,Chihuahua,medium,14.214318964272607,7830.15930652063,115.80909462018816,0,22,3,low,0,0.09423968779616859
2,Dachshund,medium,0.5901956878178994,4699.322438399617,49.02174410565604,1,1,0,low,0,0.2719895548955145
1,Pomeranian,medium,8.044709709342744,6377.198848106018,16.66941367979746,1,22,5,low,0,0.3264396967365243
3,Boxer,high,2.3675670635373205,9772.86420358441,65.09457414768517,4,0,1,low,0,0.2903511634746778
10,Golden Retriever,high,1.3283712442530153,1062.2900838671046,22.071103179983105,2,12,0,high,2,0.9032243577555662
13,Shih Tzu,low,1.8155926630035522,3141.540661897159,58.794082349096335,4,17,3,low,0,0.0
13,Border Collie,high,1.5617562319932157,2418.2097194127155,122.36572570230543,0,23,3,low,0,0.22502237311269374
3,Shih Tzu,low,0.0996153944200582,779.004487491001,62.38107526165579,1,10,0,low,0,0.2823006325034014
2,Golden Retriever,high,0.5034702827410429,6071.476446203407,50.59436803621179,0,13,0,medium,1,0.5176166645162835
13,German Shepherd,high,5.292208826918428,487.22736487522286,76.30642807165373,3,0,2,high,2,0.6682037683769928
14,Pomeranian,medium,9.581000139641517,2808.776460421552,60.969196474909864,3,0,2,low,0,0.30540042351479085
7,Bulldog,low,1.9834115293012218,7483.572053785972,23.070639527766374,1,7,6,low,0,0.00969927010844615
13,Husky,high,4.392688405651583,3455.576089052272,53.40563414182299,2,9,3,high,2,0.6823628227298326
4,Bulldog,low,3.8341490686252824,2823.92714988199,105.89357900118351,0,14,0,low,0,0.0
10,Golden Retriever,high,6.41147555029715,970.5168236211221,27.230889424737498,1,6,0,high,2,1.0
12,Dachshund,medium,3.749546980201603,2262.5413275268993,48.559786165052984,2,20,2,low,0,0.12200717127244692
6,Golden Retriever,high,24.36279464516798,8050.785969263216,40.11054236591271,6,0,1,high,2,0.8227230633488917
13,Pomeranian,medium,2.11603755110647,4683.873160812981,154.119514830998,1,21,4,low,0,0.0
11,Husky,high,10.481094225092217,1574.6771681281448,23.06445201967792,2,3,4,high,2,0.8225431436146535
9,Bulldog,low,5.087884474031565,3959.6644521542125,56.46673691985441,0,3,4,low,0,0.039384698471637294
13,Husky,high,12.483660607344948,1785.7271184635374,54.927015080917315,6,3,0,high,2,0.7635998453123103
1,Boxer,high,0.012030082474314495,2123.415393242215,38.154852122787744,1,23,4,high,2,0.7274084474730697
9,Poodle,medium,1.4381415353600009,4254.445716412147,74.75116867713196,6,5,3,low,0,0.24849102757844127
14,Bulldog,low,4.06748076850916,5153.544575219543,97.03201443072956,4,20,5,low,0,0.0
3,Corgi,medium,8.766375116980578,5954.478302546036,44.51184665971559,4,1,4,medium,1,0.3442246038142919
3,German Shepherd,high,2.1456545153082835,2867.0537192291627,72.1998573818591,1,4,0,high,2,0.6832380419800739
3,German Shepherd,high,1.005576043618294,2551.6203406216014,32.036087909694125,1,21,2,medium,1,0.6335721605154402
2,Dachshund,medium,7.891236658937592,3862.7984128263315,39.92862445860782,1,6,4,medium,1,0.6165978117328604
4,Bulldog,low,6.858865418266869,1306.618852810294,53.30975445835548,5,2,6,low,0,0.23597623965660813
1,Corgi,medium,1.5630258401865627,232.9395808017601,94.15587987467157,1,17,3,medium,1,0.5433510228016581
1,Rottweiler,medium,7.622646039957566,4111.991806236633,76.44304136895025,4,15,6,medium,1,0.4558836555360525
6,Poodle,medium,10.94882744397304,6753.546788014746,44.42545082236526,6,4,1,medium,1,0.33287068972941936
2,Dachshund,medium,2.03010777773254,1386.3108077675067,109.92358172746471,3,3,0,medium,1,0.3425141935108301
2,Boxer,high,0.7036811104366971,489.71965166564615,34.466054229731625,1,6,4,high,2,1.0
6,Husky,high,1.6113254004078792,12351.243941913925,12.862152955062157,2,10,5,medium,1,0.4036254044376404
4,Pomeranian,medium,3.31761771184041,552.1150147344589,82.36069600017257,4,23,4,medium,1,0.3329316543128412
6,Bulldog,low,2.234338149567646,3100.2590981020376,67.89419795035995,3,6,0,low,0,0.16482126173077194
6,Husky,high,2.035014437645285,2512.457372229649,116.47719686075867,1,1,4,medium,1,0.5919764728084124
3,Shih Tzu,low,0.5084676243979515,4999.616346712845,121.611376141383,3,11,4,low,0,0.0
13,Border Collie,high,2.265032364019185,3947.761102567171,67.90655766617627,6,13,0,medium,1,0.43111847908084894
9,Corgi,medium,0.3023037704123173,6689.960211826596,136.009652965155,1,19,3,low,0,0.0
11,Beagle,high,20.3011910683575,2523.8723437845224,104.65175045310389,3,13,6,high,2,0.7252914677127942
11,Boxer,high,3.948926084542975,2369.9171005171956,10.708066754101402,1,17,3,high,2,0.6968502418260978
4,Pomeranian,medium,11.00047587443856,3889.4902682323072,125.02364333308236,2,20,5,low,0,0.15407940681399837
2,Shih Tzu,low,12.75652610610285,4875.331959505239,89.07796638474639,2,6,0,low,0,0.18072726823620047
7,Poodle,medium,0.6683208527066011,14173.926075320118,61.540390407547825,3,17,4,low,0,0.0
5,Rottweiler,medium,8.987095060586684,2263.028789132786,78.57974437973891,2,1,1,medium,1,0.48422049604579687
8,German Shepherd,high,3.355293154207225,14890.04466281181,60.524160588043266,0,11,1,low,0,0.011208471331303628
1,Poodle,medium,5.742344839151102,12192.203351198184,44.13183871235049,2,18,1,low,0,0.0205106161330844
10,Border Collie,high,3.71387646321808,3117.4709371376666,58.14671930869552,2,2,3,high,2,0.7294828865536358
3,Poodle,medium,6.065493242569465,3819.0360748056814,34.74847408078401,3,17,1,medium,1,0.4517448710191902
2,Husky,high,7.774800937116064,5152.716019419,10.914555732298147,3,5,4,high,2,0.7931306651227157
14,Poodle,medium,9.764472139099029,5819.611243387973,69.86435476645524,1,21,1,low,0,0.0
12,Husky,high,0.07889534987914298,3128.6075191948867,67.47097494262232,0,3,3,medium,1,0.44492103398973676
3,Border Collie,high,2.8351944123441193,2505.9726304097753,53.41631439291751,5,4,5,high,2,0.763354096398855
1,Husky,high,7.615050441409469,2090.258560557453,71.37093987587134,2,7,5,high,2,1.0
3,Husky,high,24.239986037806897,4255.265518254901,59.61640211136122,2,7,6,high,2,1.0
10,Beagle,high,6.832854053593506,8297.519202036136,70.53429576940823,1,8,4,medium,1,0.5896940093475365
5,Husky,high,12.677518186732692,4396.244671104043,8.314516993701085,1,1,6,high,2,0.9267309970283829
5,Boxer,high,0.4818501945882091,2841.1171992537647,27.808695761497244,1,13,6,high,2,0.7680420652175012
4,Husky,high,6.373792406002492,6243.781168956762,45.04304340624509,4,23,6,medium,1,0.46899539478035646
6,Labrador,high,0.9032286876764548,1691.9770824242953,113.43595674587777,0,11,5,medium,1,0.6299452946511221
7,Labrador,high,4.4036107221647,2719.382027386595,45.596377471561816,1,21,1,medium,1,0.6462396467139782
14,Husky,high,5.363526442271805,6395.356070786552,60.15648046997424,3,11,0,medium,1,0.355279541949068
1,Boxer,high,5.397681884701235,2173.8690388182195,30.485826563399236,0,10,4,high,2,1.0
12,Husky,high,18.127684003808035,10975.09706244768,23.52523143786553,2,2,4,medium,1,0.3848091643886094
3,Chihuahua,medium,9.831194804158208,10981.60817677198,23.16174214149396,2,16,4,low,0,0.11371906744258312
11,Poodle,medium,6.675172099706296,3229.5966794080277,127.64534637754369,2,23,5,low,0,0.0
11,Poodle,medium,1.364062670558437,2525.6357157379357,105.69261131346846,3,16,5,low,0,0.07363137328135988
5,Pomeranian,medium,12.320096010548877,6616.761097374807,38.880859551518235,2,16,5,medium,1,0.3777937854545306
4,Rottweiler,medium,2.627068559344544,9044.373013080138,83.31563492990847,4,19,6,low,0,0.0
7,Dachshund,medium,3.448762240258607,4309.7485098648085,80.85034796908367,1,4,0,low,0,0.26343525682304575
11,Husky,high,0.4100264421299642,3021.4412122912604,23.541296015187644,1,17,3,medium,1,0.5666940612600546
1,Husky,high,2.8589394689362932,3162.8536129096324,136.44432576594943,0,23,6,medium,1,0.4667669599594868
2,Dachshund,medium,23.311006147199972,5481.014428611267,97.17860009620406,0,18,0,medium,1,0.48337606982948
8,Shih Tzu,low,0.30769563798531163,4168.213913526536,131.5678748918842,4,5,0,low,0,0.0
13,Chihuahua,medium,7.888809934589458,3328.5181207894807,18.379889531307875,2,4,2,medium,1,0.3524860211675191
9,Pomeranian,medium,14.028429798315596,10232.73941496725,41.26967348581479,0,7,0,medium,1,0.33333528135935475
9,Chihuahua,medium,1.869557295348577,2905.2159750773394,43.59629261888021,3,3,3,medium,1,0.41452226487063537
13,Pomeranian,medium,8.90124348456449,1298.35467868043,140.4014129349428,2,1,4,low,0,0.1861159116845586
1,Husky,high,1.723545965280108,1009.2513420347169,47.73733017529686,3,7,1,high,2,1.0
8,Shih Tzu,low,4.528684014494283,3170.117369473751,100.49352098723543,6,7,5,low,0,0.11737055560505769
1,Border Collie,high,10.093891060775935,2697.0291862113654,38.790212609698074,1,18,3,high,2,1.0
1,Shih Tzu,low,15.577596070937437,5623.020737627535,61.151570096471275,2,17,3,low,0,0.20269976501679374
10,Dachshund,medium,3.214271013678237,2227.6590819987714,61.83601022717605,1,15,2,medium,1,0.43198827974010423
13,Corgi,medium,0.0989916579927857,2013.110324814919,85.40509475746227,2,14,0,low,0,0.1340171712506622
8,Beagle,high,4.309970481841355,3456.4630286628426,63.41614983511339,3,21,4,medium,1,0.5559046850564685
11,Labrador,high,0.20384187035042595,1450.2767814519384,46.85009409689204,3,4,5,medium,1,0.5992555223764939
10,Chihuahua,medium,0.7168720598849403,970.5968987431296,18.608573552196127,3,19,5,medium,1,0.5738572865263375
1,Boxer,high,19.307331376682782,1164.2120286768911,32.303296102609835,1,16,5,high,2,1.0
3,Border Collie,high,1.652957713863678,7389.010077886303,88.91594033535654,2,12,5,medium,1,0.3619188397194918
14,Pomeranian,medium,5.066243788001909,3528.1990511396793,171.02775810749768,2,3,3,low,0,0.0
10,Husky,high,6.874859472072172,2202.504529921227,48.264477967066384,3,21,1,high,2,0.7117695244882634
3,Bulldog,low,13.634467947492535,9929.74518986094,16.602780769239732,5,17,0,low,0,0.0
4,Shih Tzu,low,0.6956572238185824,1934.6690710891894,62.48596013772446,2,0,4,low,0,0.07263257578731383
8,Shih Tzu,low,3.2984638237062205,1574.4186289022869,25.810387400265324,3,9,1,medium,1,0.37931664416030314
11,Chihuahua,medium,11.056771277861714,599.5670911816828,91.20165994175807,2,11,2,medium,1,0.3869680126390657
7,Golden Retriever,high,7.217685192246831,2626.7395908365743,101.95873417839566,1,19,4,high,2,0.7077935423079302
8,Chihuahua,medium,3.368153626658387,3594.1711260598286,46.41135215021631,4,4,4,medium,1,0.3911239125051759
1,Husky,high,4.493564219641036,1613.0191178945577,25.13866251240076,0,20,5,high,2,0.8652649336393419
3,Poodle,medium,6.1010121931587005,1068.8397787358047,29.365018883663492,3,2,3,medium,1,0.6308072692860047
7,Labrador,high,1.5343674203749167,6588.237001477126,217.1129885334263,3,3,6,low,0,0.08749609891738876
11,Border Collie,high,0.578079203323423,10293.486872450516,89.92878541870564,3,23,6,low,0,0.0
11,Boxer,high,0.7157909185337274,5122.445573677077,92.77812990938486,2,7,1,medium,1,0.42263778944814206
10,Bulldog,low,2.056757529021161,4276.145520278181,61.567090697447895,0,14,3,low,0,0.0
9,Shih Tzu,low,8.979783793996816,4595.205631174657,44.993402631510236,4,17,5,low,0,0.09480055211735855
2,Poodle,medium,1.5650015553393695,6064.384699909851,24.79855177640769,2,15,3,low,0,0.26689056448671244
2,Chihuahua,medium,0.5226668734469302,813.5692450634446,40.69362970189027,2,18,2,medium,1,0.5248295522655831
3,Bulldog,low,7.1481134159180755,1556.7660477397758,48.04683780973102,0,17,3,low,0,0.23894549954325386
2,Shih Tzu,low,8.850811427648138,7207.617137787803,129.46819184668692,2,5,2,low,0,0.0
14,Golden Retriever,high,3.5436649836258223,2721.593356651189,98.08782185942107,4,16,5,medium,1,0.4505459270128063
12,Dachshund,medium,3.939776331048159,3442.256831486138,47.44528444469003,2,9,6,medium,1,0.35718098451657593
3,Rottweiler,medium,2.78154396132369,4439.286042932511,80.49867781781303,2,23,6,low,0,0.09542187556824494
6,Boxer,high,2.733757955041233,1816.2017894821452,41.64037192756442,3,12,0,high,2,0.8324895953961808
8,Beagle,high,9.560248820221931,1159.3179771754897,45.08571631357286,0,9,1,high,2,1.0
9,Border Collie,high,28.331484344964995,4599.064403855499,77.41454962915762,2,13,6,high,2,1.0
7,German Shepherd,high,1.3805296548659656,1392.7679151657132,55.728336200884215,6,4,5,high,2,0.8001219121689461
6,Boxer,high,7.390532309088762,9711.426288601704,152.8791037194468,2,5,3,low,0,0.15829220187009357
13,Pomeranian,medium,5.606094619576195,1593.8276465926035,66.99936453798632,1,9,4,medium,1,0.4469735068524145
11,Shih Tzu,low,3.743075371638745,2759.421690518357,24.183112574697535,3,14,2,low,0,0.0
11,Pomeranian,medium,2.356499208779807,4871.174672241817,46.79976135047971,5,9,5,low,0,0.24667176976895516
3,Border Collie,high,13.453271773641323,1851.2460182696843,34.814549198209825,2,16,0,high,2,1.0
6,Rottweiler,medium,0.9237134434636761,3487.249098319585,49.67734966351305,2,18,3,medium,1,0.34863357066643685
3,Boxer,high,10.427399631962787,3623.7886626642708,34.25459534928371,0,21,1,high,2,0.720726185732981
10,Poodle,medium,2.3989292175818306,2514.6734411214525,45.6798797884284,3,11,3,medium,1,0.44156871435467226
5,Bulldog,low,11.39065862403314,1737.2503159136447,59.07345061305254,1,20,3,low,0,0.12125899824643563
7,Husky,high,0.611030528847324,1749.360657527608,47.71682105491923,3,1,5,high,2,0.7859301500585009
13,Shih Tzu,low,17.432054196663437,1590.5196742006044,38.6365993419852,1,20,2,low,0,0.0818448911373913
4,Husky,high,5.133459079464694,3947.8045989477337,139.92523440834685,3,23,3,medium,1,0.34887628936668047
6,Pomeranian,medium,5.019996704569784,2179.135200414538,21.464987450754013,3,16,1,medium,1,0.5659226977577391
14,Dachshund,medium,5.210915338842671,1311.856286821655,55.110176264934445,2,11,0,medium,1,0.3370284377757424
1,Border Collie,high,5.476837352503054,2456.7281054473956,53.910293288046134,0,5,0,high,2,0.9091012029947584
9,Corgi,medium,0.6401706272305889,6300.793366544965,51.31316374015222,2,2,1,low,0,0.1710056657774314
1,Shih Tzu,low,10.849047445842588,6320.841482600079,73.23516637652185,1,1,4,low,0,0.051812385866733784
2,Rottweiler,medium,1.6397669934447472,2235.936293079541,73.90380186520785,1,8,3,medium,1,0.5250804343096204
10,Golden Retriever,high,0.620735645068714,2873.9955382028998,29.739755086786104,1,17,0,high,2,0.7635564740753393
12,Beagle,high,0.4694436571692831,1746.8973159870113,123.58502726774859,4,11,2,medium,1,0.3940476538242293
7,Border Collie,high,4.7520683576535045,5857.028943293449,86.50098714128595,1,3,4,medium,1,0.5115269348434034
11,Boxer,high,4.231775230421011,2157.1903522527373,96.8054466089074,1,22,6,medium,1,0.34908454951625073
2,Chihuahua,medium,26.884468235083737,4998.582813067074,64.74654832168889,1,18,5,medium,1,0.6529597976631489
8,Bulldog,low,0.31261669458935903,2021.4078702695715,185.0747723165911,0,17,6,low,0,0.0
3,Border Collie,high,12.069997604368343,369.7527039833192,29.928826703890003,3,2,6,high,2,1.0
2,Chihuahua,medium,0.6036203070391756,10444.510088152423,104.95678643475615,4,0,5,low,0,0.0
1,Boxer,high,3.4801170999520514,3693.252601549205,46.685992683425006,1,1,5,high,2,0.8196918138643527
11,Beagle,high,1.049210303361745,4073.717324115939,57.30032169070148,2,6,5,medium,1,0.5798129947156523
13,Pomeranian,medium,7.673096764938714,2723.643072089127,56.29495006206081,1,18,2,low,0,0.2903956532684789
9,Beagle,high,0.14620520151828295,9800.813714049254,28.195646324728898,1,23,0,low,0,0.19389881470386053
10,German Shepherd,high,13.894053911514646,2816.3314247810367,83.0829007927403,5,2,5,high,2,0.8548804277231979
8,Husky,high,1.4696327245647725,3098.8423937393814,49.70661830886138,1,15,1,high,2,0.71429678934623
14,Labrador,high,0.6975985487098137,3360.422709880991,4.0356163524463105,1,9,2,high,2,0.7499122390045216
4,Husky,high,24.420905712612914,1921.0801959695261,77.6422187427102,2,13,1,high,2,1.0
13,Beagle,high,3.2301996367260175,1938.5166364730178,38.01559204847819,3,10,2,high,2,0.7924866823025236
13,Beagle,high,4.05979836781901,734.9009263746448,35.75755297321271,1,20,3,medium,1,0.5841753681148063
12,Boxer,high,3.9578767364035814,2363.569253087413,11.976482330843762,1,21,3,medium,1,0.5442092512610388
11,Poodle,medium,5.0951956871609205,6470.604980856182,51.95021445448589,0,23,0,low,0,0.0
11,Pomeranian,medium,4.730833951170553,1989.4790697711644,104.32475763822985,3,10,4,low,0,0.3153332609043313
12,Pomeranian,medium,12.357353121620882,2497.2893039790906,47.55398611517446,1,10,1,medium,1,0.5539002285003332
9,Chihuahua,medium,17.723155995308062,1321.7755148993517,50.61041710817911,1,10,0,high,2,0.9062200262573922
1,Poodle,medium,4.734699074814985,5760.355167615577,57.491432294697105,4,21,1,low,0,0.2062284271199058
14,German Shepherd,high,0.6725980427184227,4113.936495376802,67.87690688086323,1,17,5,medium,1,0.3946815104538742
7,Labrador,high,7.621640893125592,3578.873918799694,83.7407193927843,1,8,1,high,2,0.8529431146088174
12,Poodle,medium,0.22210077541196657,1545.8735339321,19.8627741546171,4,23,2,low,0,0.1779589988343973
5,German Shepherd,high,4.348018920532762,3246.1906015444793,71.47964846765566,2,16,0,high,2,0.6989964247470716
3,Poodle,medium,2.820930883289321,3422.120269091372,14.701519338450463,1,19,2,medium,1,0.47160116689654685
5,Boxer,high,8.976669032047171,1100.905351632547,66.38093653667153,1,8,2,high,2,1.0
12,Corgi,medium,2.4211838384474262,8686.335446635547,49.1925039228144,2,4,5,low,0,0.0
10,Shih Tzu,low,20.38429633712032,1500.2944045572992,59.50809786908435,4,16,0,medium,1,0.4342836966725232
10,Golden Retriever,high,1.4631780938947119,3094.7114519729175,74.92563638484222,2,11,0,medium,1,0.6513895234844312
5,Bulldog,low,2.3846329915058044,2679.872735091605,30.467278763167087,2,16,4,low,0,0.13611665551168273
10,Corgi,medium,3.4541600450146346,3642.3879700029725,73.09475179306766,2,0,4,low,0,0.3229558430673964
6,Rottweiler,medium,1.2207645050467155,4599.352695685258,76.5927868149044,1,9,1,medium,1,0.3695696129724021
1,Poodle,medium,6.268146026184835,8649.686576533133,103.1593656915793,2,16,2,low,0,0.09425615828214448
10,Golden Retriever,high,10.622877436382682,1317.3680058817001,54.16856899763162,1,1,4,high,2,0.9625844544260637
3,Chihuahua,medium,3.055590102511516,1732.833238301634,69.24462562771015,3,19,1,medium,1,0.44051161000781847
9,Rottweiler,medium,1.468703017278305,5399.116067658569,23.783736421926392,1,19,3,low,0,0.30773874517364164
7,Pomeranian,medium,4.861334507991009,2886.0229729570265,27.469055855756636,3,0,6,medium,1,0.5058548904497037
1,Husky,high,2.4854116388425065,6009.088144202103,82.53065275591314,3,14,2,medium,1,0.5745516067721328
5,Pomeranian,medium,22.052952498983107,11365.57624971523,141.768073197514,0,12,5,low,0,0.0
4,Chihuahua,medium,0.8522807196816222,2622.103409249907,74.15582502214488,0,10,2,medium,1,0.4881555782176704
14,Shih Tzu,low,8.294117449664757,6432.039468552073,45.526952005072786,3,18,0,low,0,0.0
9,Golden Retriever,high,16.18531576717663,2608.182996388545,47.19933145088129,4,5,2,high,2,0.9952659543757612
4,Labrador,high,5.870540368232604,663.1524351990713,50.32877623920207,1,7,5,high,2,1.0
10,German Shepherd,high,2.3297428588526836,3844.563542476179,71.88512768585817,3,12,6,medium,1,0.6284424158843286
5,Husky,high,13.92591798552055,820.7778094593127,175.42963346108996,4,21,5,medium,1,0.5942778808717256
14,Labrador,high,13.667423715803025,1514.2675645843349,37.64931623076198,1,12,6,high,2,0.8428110508114188
11,Shih Tzu,low,0.8141037800915758,2223.6357752521967,94.47596669913878,0,3,3,low,0,0.0
3,Chihuahua,medium,7.179429001262849,2245.1572237917394,68.7988517749564,1,8,3,medium,1,0.6296172538228187
6,Chihuahua,medium,3.1471887031257597,2605.818980156369,104.86659169290037,2,7,3,medium,1,0.45060419367712967
10,Poodle,medium,1.9986109553739042,5029.868741128757,81.04178195634474,0,1,3,low,0,0.19558026989764443
2,Poodle,medium,20.39199626129707,7301.280056180163,46.13969249070237,3,7,1,medium,1,0.6031072364240522
7,Golden Retriever,high,2.5600326908927293,942.3142981141941,54.93649916097992,2,3,6,high,2,0.8487871057255774
6,Poodle,medium,13.107059275881607,666.7900166359696,51.11361988126964,1,17,0,high,2,0.7173262038966945
10,Shih Tzu,low,22.869435408884627,3468.155146831865,26.25258161318042,1,20,4,low,0,0.29076982730521417
11,Beagle,high,22.029891219706155,1092.7421250266516,17.343893315197803,1,16,6,high,2,1.0
5,Rottweiler,medium,3.8346505698261386,648.753756351501,41.139317730297584,0,10,0,high,2,0.7388039897902683
12,Corgi,medium,2.6744536428930417,3069.9875044839177,21.553974942685965,0,18,2,low,0,0.27315670642246737
1,Chihuahua,medium,3.9797883268861396,5134.228594383497,57.48075105813277,5,1,2,medium,1,0.3812408788064273
5,Rottweiler,medium,1.6206733437377414,4096.4128062704685,67.172718064347,1,14,2,low,0,0.27996132552520003
4,Rottweiler,medium,1.7415135026762305,13744.25622643609,37.139013168536515,1,23,1,low,0,0.0
5,Pomeranian,medium,4.368876296686656,2133.009642697123,94.60735432447021,4,0,2,medium,1,0.3749823072384413
3,Rottweiler,medium,5.585417960384065,4954.278760231178,74.81186566950169,1,11,0,low,0,0.27547057621877613
6,Dachshund,medium,8.383670442941307,5936.060136827766,40.522866472611376,0,23,5,low,0,0.19892373299116076
14,Chihuahua,medium,8.200354549469274,1341.8703990279757,65.68345763248112,3,22,2,low,0,0.2086183744682732
14,Corgi,medium,0.8974129613460449,1836.1645831714357,68.23837727175977,3,20,5,low,0,0.05085773118608178
2,Labrador,high,0.788792653284401,10395.373401032824,89.65385749711214,1,2,4,low,0,0.165289496416657
8,German Shepherd,high,46.757870163378755,1478.526588957613,24.345181682102552,0,14,2,high,2,1.0
4,Bulldog,low,7.7183803372170505,5752.749371905716,162.14688856080028,3,18,2,low,0,0.0
12,Shih Tzu,low,5.198733112511238,7139.085052447313,152.675322126261,3,4,2,low,0,0.0
