pet_a,pet_b,interactions_count,last_interaction_days,avg_duration_minutes
253,343,5,0.9379188832291406,18.244998104300258
253,461,8,19.455654022755464,24.33279898153954
254,447,9,22.310241478963842,15.358993191032956
254,451,3,2.802639906337972,46.56596322607223
254,360,3,18.86183441255117,29.61569879446415
255,330,4,7.763600637798061,29.257289416209638
255,483,6,3.9956944681951265,6.873683231228075
255,267,9,8.43695007249577,28.351956903067787
256,469,7,6.770083493647307,83.3475459610006
256,316,7,0.7002578653535642,27.234683355537335
256,345,5,4.143428936355381,31.911086683668074
257,455,6,1.226918907071536,13.78009490433341
257,492,6,21.950617887690427,41.52974066851584
258,361,6,10.788614806577728,43.882265588360845
258,435,5,18.396117573692855,33.193726946464224
258,368,5,2.5663365147560073,21.251179439031226
258,477,8,12.046374739276422,15.776043311093746
258,317,5,6.148541958727359,19.546042567312767
258,294,4,22.795817911647347,30.191174498050508
258,483,5,1.774770830312847,19.579329698344292
258,279,2,0.8859921513211444,79.78597045047428
259,338,5,7.306199467277745,79.66151400373468
259,341,10,2.0765882407416347,33.72690173907302
259,346,7,3.6564369982938842,17.450860268606178
259,465,10,6.981248328824085,18.33153986574269
260,393,8,8.767106231735472,21.52450475083748
261,392,5,1.9854939732055477,40.76265660447463
261,290,5,6.783713259360034,58.47845915511235
261,445,3,5.352765865762133,6.048277502420543
261,297,3,6.527572145459699,15.643277047952912
261,360,5,17.700559067690833,31.85462075557478
262,294,14,7.419507228949229,23.059883577490123
262,301,9,0.6440101591518079,15.166736019127143
262,485,10,2.1081339132549783,15.610346095546767
262,389,5,6.737560558806089,22.296029377058733
262,303,7,22.912875352027996,4.448821645315741
262,392,5,2.706971406524031,14.121587934581889
262,422,5,9.465962746609465,35.091563062480844
262,452,5,3.8540002622176663,35.82981702267205
263,498,9,3.224929175179977,45.502441787709444
263,280,7,5.17529710268193,36.17364643365978
263,325,7,7.3026923089011735,28.324913837789264
263,432,4,6.465446425803036,24.523031986784858
264,332,6,6.737358163302022,12.023193157179897
264,325,4,19.95336841967724,28.324278075213787
264,470,6,15.058945724933862,75.26109146835911
264,321,2,11.50422906688661,34.08532280432213
265,325,4,5.7285846960037645,27.01136795268367
265,362,3,1.0426352066941216,30.214550403102866
265,379,7,13.291189650165311,16.34642965114049
265,405,5,4.785909429251241,25.414594642967295
266,293,7,15.803831324999376,15.535993853336239
266,451,2,1.3549325803134606,31.607941171930086
266,494,10,0.2622515246557409,32.79678195603117
266,396,5,6.743594966951192,8.716238752984268
266,366,2,12.058021361530063,24.848769663693275
266,403,3,5.614259469911668,50.52500461343952
267,373,7,30.267626500097897,17.13459073317309
267,480,7,4.0914346585669605,29.37648443963891
267,369,6,16.39409652458599,43.37888555479938
267,360,5,11.261264728382049,27.656724150244013
267,389,5,10.545872045151999,28.241620549557553
267,484,7,2.71135051673567,38.93104537389678
269,284,9,31.17978361021474,60.02427275921956
269,338,10,38.736586919412,46.92196178341938
269,294,7,5.322545858563505,19.878322800630727
269,339,7,13.452622469050091,99.87977557731632
269,280,5,7.069198229322751,35.60920742616315
269,285,4,25.77423944655375,37.66405143843655
269,405,7,8.03840095935785,13.933429230664373
269,399,6,1.3882318497364465,24.607867113411615
270,275,5,2.0332663082328617,35.57243873076231
270,335,8,2.8992269768432033,32.21127241598987
270,295,6,3.1693789099633713,15.43358814810059
270,419,5,5.859523834068616,26.32123006221409
271,483,6,27.232350484527153,12.189221657004497
271,474,6,31.29852631752798,59.15343066843982
272,334,6,32.06723270727162,17.66655301520344
272,301,7,7.473582587584022,20.14711746649795
272,317,5,5.756061922703523,9.420435016560369
272,437,6,4.8925167056363446,18.53692247103519
272,499,7,9.585202441893497,19.317579966396067
273,320,4,2.9219626647853874,25.797297960531917
273,307,4,1.2536214103719632,32.158561784333195
273,283,6,14.275916874370848,44.350943698725835
273,321,7,5.768252723792562,27.619078605405683
273,297,5,12.648554580512563,41.905805271159636
273,422,4,2.526528362482421,9.23161952317324
274,292,6,14.026400659636474,39.85201604513746
274,465,5,3.9482738524176297,43.44272153076744
275,462,9,12.755144624865702,23.484558726980325
275,496,5,4.642877342134708,42.54347835400105
275,340,6,8.847102269241722,14.811504224619398
275,499,7,11.096446647719665,29.572515673720602
275,473,3,0.12098458417401103,42.177748444381926
275,367,6,10.606354681103328,10.698131346842326
275,385,7,4.175562642561479,23.279410951227632
275,373,6,6.845315025773143,16.984544646569315
276,299,8,4.1845306356834655,7.881296384903701
276,370,8,5.458701440966103,20.522931377026723
276,302,5,12.552653784803418,23.559090914421724
276,461,7,15.013500114803357,38.0317822322158
276,282,5,1.1876573005843514,27.463265848031988
277,479,6,15.052217079337343,26.970161614213836
277,311,7,10.579588878506174,52.68490283451385
277,334,8,7.753769531795594,54.34013526420248
277,300,9,0.6269265865374295,24.11563634621494
278,405,6,3.4670683592336546,11.740572799595695
278,365,6,29.50152760225736,24.24120216957568
278,313,5,1.496261806871124,28.717984898956104
278,448,9,9.537164840037859,53.09400281059676
278,463,3,3.6620175053534827,20.389543057053757
279,438,6,10.83158394920375,37.90685673263877
279,422,3,16.748934251257637,28.835919184925885
279,424,9,1.303373762646145,20.7105463799071
279,420,6,0.4142041102932003,3.369489106145717
279,446,10,1.9379099493312024,27.597238469346248
279,473,8,0.41444538526201613,43.249376929936396
279,368,5,13.2068858304558,38.020554860897604
279,371,7,5.053534573886269,25.891102704512647
279,328,10,12.971175605719472,46.11458991290726
280,348,8,0.5115174143257947,16.5904783994838
280,488,3,5.23746183025942,28.574066402212495
280,485,5,9.836659725676396,49.72982720708073
280,316,6,0.49477884943158834,52.644110934081276
280,400,4,3.312774733924894,38.24966438500661
281,442,7,1.5654129226522389,18.92498989259802
281,396,7,8.472657547102608,44.85655533497706
281,385,7,7.264096585558105,15.092239212883335
281,322,7,0.020627350941066706,3.4362387016512272
281,305,4,1.096686406191533,34.790448013930906
281,315,4,9.265716559076287,8.67601463490259
281,488,5,11.822675114737287,20.710135868968695
281,463,7,5.394606308474987,56.060045844422994
282,324,8,15.279125610018696,23.054269620416665
282,448,7,1.2584883554341268,8.334785871586813
282,302,5,10.06711132084911,23.593464966025977
283,322,3,1.8811827606411102,19.045419550998485
283,321,8,17.6351164819349,38.694954779236056
283,298,8,1.64367358798707,28.263623499481362
283,410,6,1.4416993134483627,24.49530686485656
283,315,7,0.6018504036644542,10.601473732401164
283,444,4,8.475963499379617,24.642552382645295
283,404,10,0.5130190492228989,22.83079627269636
283,456,4,12.277979181321175,25.633921789587426
284,408,9,2.3977071274459822,12.788061738439854
284,363,6,14.503616645244414,17.99589214953311
284,376,5,4.396371981798256,23.05041369320439
284,428,9,13.896180807334169,43.3484178534426
284,373,4,12.754619389712136,19.696756402539464
285,461,7,5.484138004345054,19.861699285051888
285,307,9,3.6058974352014745,16.000137137238188
285,472,7,7.156717719320462,28.95127627650239
285,312,6,0.9129213419896597,37.55438635469861
286,475,9,4.467840550406724,32.502586008254866
286,369,3,11.548501867300262,15.272418079035264
286,432,6,11.759874476680883,19.98848223576422
287,402,7,10.280595254594843,31.136168623980012
288,453,4,0.1994520501934391,39.82101242944603
288,320,5,21.48371779838316,24.010469107423937
288,378,4,3.4007004307652697,9.599411677600322
288,452,6,5.705555961692671,7.032661126629618
288,491,8,4.006093568261989,40.638664289191354
289,363,9,7.836842290439406,27.303253917237353
289,396,7,14.810944976843707,21.870429283113005
289,302,8,6.967096409204134,15.53059815782823
289,410,5,5.3901359488512135,42.71393812844142
289,451,6,9.390084617987313,23.305333276576604
289,407,5,8.159286537046365,44.33902343326871
289,384,5,2.61270496136545,28.213158642895408
290,491,7,2.352890328435465,48.537917799984584
290,369,13,10.925332577837821,6.919139353116962
290,316,4,11.213825220594693,5.257106634831894
290,318,5,13.194847161724894,57.8623944033785
290,435,4,37.03847191115328,23.728047660219758
290,299,6,0.2659098154171725,23.622014038736317
290,438,3,1.6374385534869722,46.689838223636585
290,315,10,5.122125836964572,8.240770014877496
290,326,7,1.8495529805820898,27.98049372856977
290,470,5,10.134785319161592,12.70812246386213
291,318,5,5.481083828087841,18.747436463248444
291,367,10,0.1221896424671186,28.098196541311204
292,387,5,2.72265129078547,5.414177710327989
292,474,10,3.6076951747418913,55.81711196453413
293,341,5,15.49912647375228,46.73115216864314
293,345,7,5.940159277459542,25.559823214997422
293,497,9,1.3613008173097585,9.32197648481172
293,308,6,3.6029933173233237,37.527615974813656
294,421,4,11.0303309866859,13.047129392364646
294,391,4,7.380419979196288,30.854013584086246
294,339,5,5.781258072683327,37.50940692129305
294,431,10,0.30426708588477736,15.652586931886923
295,410,2,1.7896686823649806,113.0634349473231
295,384,6,3.507021901894932,65.59732138367686
296,420,7,3.9324654979866938,31.72796718366655
296,322,8,5.82362866077114,29.38614062567268
296,348,4,0.14545454363261703,8.252634024540955
297,468,4,4.352247751502345,16.863501824432316
297,405,4,4.402118123763029,33.16033921874484
297,409,8,11.87674044288861,74.23994818354761
297,374,7,0.6654875007783544,39.354055112428696
298,425,3,3.3853837133529905,18.331910815457412
298,433,4,3.9864190338159458,17.93011580238529
299,353,5,1.7563756058685518,29.6102600711366
299,401,8,4.525110570433882,8.548070374200032
299,394,5,4.539557843228616,51.54527755563482
299,404,3,2.1471912360797005,9.547908168358925
300,312,4,4.745559176593203,30.26367661017789
300,457,5,12.028809044174968,30.002199291887223
300,475,7,7.699099604601503,30.012243878021344
301,316,12,6.7175672000303175,28.717574570169514
301,404,10,30.501038889850587,18.181812762238035
301,303,5,15.365556020805254,15.77006586490183
301,371,4,21.45110092536222,11.643746369269214
301,336,4,0.8759905122736292,31.9506110161136
301,308,3,9.31552569747233,52.40673258607549
302,420,6,8.7032409717529,23.147352689183926
302,394,6,15.394542034341505,25.378458242376205
302,441,8,1.4249218364659506,20.321841188724967
302,331,5,0.36147874747284264,32.01306811955832
302,427,6,18.488922509961924,6.403097638112756
302,392,1,7.517395240909668,25.573111274021745
303,332,8,2.4936018067303007,4.808635270900433
303,491,6,10.009730144035565,29.31475428748014
303,331,10,1.348426899818808,14.106100791952747
303,447,6,1.613100466969695,54.43153401563984
304,392,5,8.69254444133257,26.729041025357283
304,477,4,16.1056290457456,58.285170735516125
304,426,10,3.3577717132681113,47.593101390752786
304,330,11,1.6274280384705986,38.71364065534924
304,356,7,5.728949067637585,64.30142159744986
305,424,5,6.912518163794209,28.942854618055172
305,469,9,8.552018703699215,60.606066651849545
305,473,6,2.63358498409067,21.242690957434846
305,417,7,1.6263076859966055,45.763929644923394
306,344,9,5.51034056361726,29.290791374287856
306,496,4,14.364805675566597,75.76680312235135
306,497,9,9.28488835451199,6.561505753193037
307,429,6,0.7685236796070315,17.042752519398707
308,345,3,3.343282606485392,25.164285749981
308,421,5,1.104728349076645,12.098603703645178
308,413,10,3.399649160792461,20.35268108966153
308,497,4,7.304772073349303,38.46461762372735
308,428,6,3.9657572963938703,69.46580479287341
308,465,2,14.920533623603728,42.91654729828612
309,380,10,15.784129021235909,24.91262960457357
309,373,4,19.927330526312577,80.37523432218421
309,470,9,2.16243751060369,13.502189455515104
310,357,6,1.2735180032039275,28.19454648872162
310,395,4,4.7006661735810695,35.18411686945845
311,371,4,9.956067468522189,35.43265872418524
311,473,4,5.230931983648615,8.33245801354405
311,475,8,0.2468979900788455,16.22579572642781
311,401,5,8.474732910571435,41.77061115501413
311,425,9,4.377146912411166,102.57615721328875
311,429,5,11.887851100097926,23.12626934384636
311,400,6,16.043839284855164,29.70276166408108
312,364,8,5.1291660918110455,28.820838488960085
312,345,3,3.128262129564191,52.38368241013336
312,352,8,13.580724796304525,33.94124479510222
312,439,7,14.909587954927403,38.56216015011536
313,419,7,20.856446665798128,13.618297835540183
313,356,10,1.4729230772066588,13.16281885873349
313,318,7,1.0183820691285406,20.15728728406703
313,412,6,7.166510141468103,22.436898190985907
313,385,5,14.453672810701612,41.59031386218074
313,392,5,1.3764576277632252,33.953308215768416
313,369,4,0.33436549510242936,8.749486823979575
314,449,11,5.837920973108514,33.320955265621706
314,486,4,0.18420404714240018,15.98540349799179
314,327,6,1.2733552991014419,16.436759992293982
315,394,7,23.632846439465062,16.05967099536525
315,374,8,15.141503396145579,16.029090471851628
315,352,3,6.130951601251691,44.49530512848285
315,409,7,7.383415984617306,9.23751579227509
315,364,6,12.937664656597697,73.38369847037033
316,444,4,6.898321937515089,17.274783285573722
316,434,5,0.1014374903152415,39.139845887253
316,384,10,0.5864290449277073,8.593698271262554
317,395,10,4.267657455488772,32.600440938997615
317,359,10,2.1517228251039864,19.01843640507255
317,365,5,1.2605082142070647,42.09517554314623
317,450,3,1.7565294593244412,10.216292123358928
317,476,2,3.5098063980887675,9.841147070848102
318,472,5,9.53576562516014,28.150223931289105
318,424,3,3.8584573116227556,53.603041037601486
318,456,7,29.310174807898836,43.53468375270323
319,410,5,12.526749411479026,62.18550309686181
319,466,5,2.05824802753805,21.977228142957802
319,353,6,1.128820284952114,42.00774377012928
319,443,3,0.1525333369629554,27.265929273658447
320,433,8,3.7578585791037007,27.997778064872794
320,386,7,3.1818316574577854,39.758917970041345
320,436,10,7.1051457576151,12.961850818469948
320,438,6,3.577233678311155,22.979633991074135
320,321,6,0.06708869661752201,42.75347935686056
320,362,7,3.826521761482417,60.45413507043598
320,358,4,28.887070773583922,31.927240712389224
320,324,3,14.82142231450123,38.15368825600369
320,475,3,17.413862499298432,12.537757549372454
321,363,6,3.199598654564841,10.33053110259484
321,455,3,7.1146328727846315,20.45273928902899
322,384,7,13.474386279677136,33.60666180045592
322,457,3,3.6756049647734104,124.89118435601405
322,432,6,1.6219056976040604,46.188442551979975
323,424,5,0.2138473968199655,58.86144170751103
323,420,4,7.64479399953722,8.165052350543332
323,455,3,1.0205169267347072,47.570074485241435
324,340,6,3.706523726105898,18.55184935771044
324,475,8,6.902204872758368,87.81327495285682
324,366,8,1.1095593480623007,26.131798297945398
324,423,2,7.2155963261419345,40.29841184515963
325,404,6,6.637480069637321,102.95598031126772
326,462,4,3.1124059105458763,47.46812059631463
326,342,8,10.07382383646356,5.236177873613361
327,399,3,15.44732140479724,23.52984939704628
327,332,3,0.6916848022609634,50.87820064417489
327,426,10,14.435409234066812,18.783862896284518
327,413,6,1.2608388636748054,34.20878933439109
328,361,4,8.296225915468238,8.464374596567836
328,363,9,25.891635872161363,25.412177947413745
328,414,8,16.564642433139245,70.0354590209315
328,429,7,1.3705576009800313,51.55603039326337
328,481,5,7.862882535952734,27.87328612164628
329,360,4,8.080623541489802,26.420221865809644
329,379,7,4.600584942680373,41.48241517549715
329,408,10,9.305727134358614,15.905309014511513
330,499,9,7.260128365099626,29.150782213833043
330,355,5,2.2607961449711866,41.196811593242735
330,413,5,3.082743652532628,80.8634556335802
330,445,6,0.2551745395312635,20.186892572090905
330,464,6,14.60092343592969,17.20667602534336
331,487,2,4.645569957781159,11.624497834496347
331,437,4,13.14637360317908,7.705900716956185
332,433,5,19.333356814586615,18.286790382443137
332,348,5,15.190712062288265,25.383638948983926
332,372,9,3.147598148206829,28.742585171612927
332,404,5,6.718654668839623,12.466135949616447
332,414,4,33.376875985699044,16.962986518282978
332,351,4,7.773022610201233,24.023399109848917
332,485,5,0.7934378649714493,27.796682066905607
333,405,6,0.1758666884704319,36.55133941116694
334,488,8,1.0254974765510505,16.129297536532842
334,462,2,9.000204079605249,40.7716823338764
334,472,7,7.007996666811865,24.876211637243753
334,363,5,4.211548390866702,38.239742048857394
335,417,5,2.9925786181985647,23.167521753447424
335,495,7,4.384459089018022,32.36773257717608
335,391,3,1.6066791716793545,20.512830551418997
335,365,14,0.5012612900816298,20.64750223420026
335,375,3,8.569308663106186,19.766633702219277
336,412,7,19.39929018475655,5.751520584050429
337,379,4,1.3458954802844896,23.704039972754853
337,479,6,2.832736991261423,28.808618171132714
337,428,6,0.6713163189156499,22.316971578712675
337,360,5,31.005411502064433,24.184630298845615
338,343,4,4.999750923650367,44.26210818813951
338,413,6,3.9039435296402365,22.327017589808552
338,429,9,2.3108587818989332,20.43984798173339
339,437,8,1.3381898132534837,12.46780619296771
339,451,6,0.11229332863532204,27.798096134024867
339,340,5,2.9767346072135945,40.092664094825324
339,483,8,2.506662242655486,56.18781142436018
339,477,15,19.055020408426458,23.22238617513488
339,423,6,3.5315116379714877,13.751524327868276
340,470,2,13.11833423252628,44.44168705388024
340,457,9,0.5502705932274099,24.58237340002498
341,483,8,4.890634156014926,33.156256928434125
341,461,7,1.6059578419340426,40.69679943155564
341,382,2,5.131759740938146,41.96413407408179
341,458,9,13.959311027307882,11.921269948108622
341,449,6,7.325655975844065,47.012054896527815
342,431,5,3.611345639368249,40.70691668664324
342,432,9,8.136000218547082,23.18073664488093
342,413,5,0.15551109270772417,25.076189547226953
343,344,8,0.3410359683023697,13.26729741490428
343,365,6,15.124202554607164,31.248517531494073
344,395,7,16.980096491699143,15.853922398932333
345,471,7,11.004926389977427,8.808596801791564
345,468,4,1.3346857459958157,31.667995171154644
346,435,8,13.41533219520704,35.25649032816497
346,460,4,1.1695949955911473,37.51804112624758
346,361,4,2.855188979054975,39.0068225244849
347,444,5,0.28319847918928387,25.175791014823066
347,442,8,8.588043602707545,15.3306315105614
348,420,8,2.181122403288248,25.893264039921444
348,461,5,0.8331835892297659,38.02376593075687
348,360,6,10.745077298071077,64.05799926195888
349,379,7,4.062760048327288,15.045553763372133
350,433,7,8.315364890475115,13.458652514951465
351,411,7,13.510577806623292,33.945013070408606
351,496,3,15.557745776752327,51.40359919344732
351,386,6,20.84635164482328,29.45023347284268
351,364,7,6.452903577747337,12.067505052113647
352,480,1,1.8415649841727348,20.18872233017108
352,477,7,8.1415077813419,33.617200462191086
352,367,4,33.82945379244139,35.364706071148035
352,444,8,5.174932318792273,20.287098705605047
353,389,6,6.128768281592757,29.35788907427501
353,414,4,3.6789366458855306,32.01613237585808
354,395,9,4.439716015439156,47.11116699987923
354,498,6,24.251613462197184,43.893557751411265
354,478,7,8.536873273443,14.871045887735672
354,454,14,7.790488594564172,39.4079586261995
354,479,3,3.566416052384828,30.185103157966896
354,385,8,4.872616116227274,48.38161579469201
355,496,4,10.944806201257226,27.38422757243026
355,427,7,6.609267996059981,26.87861017297463
355,393,8,0.03074218410773443,41.39850105283942
355,475,7,2.7944979909311924,18.695522064928735
356,411,8,0.35855611902265627,16.518069379107864
356,438,5,1.0651820559104304,17.05239429634473
356,452,7,13.659747737023219,41.0635795678521
356,469,2,11.306210982703497,8.350948809994907
357,407,7,7.784217073075326,34.938100607353846
357,404,5,10.71452960053703,28.184450880347825
357,478,4,0.15317831799566334,24.76481788961676
357,466,4,4.471197458272511,30.296814900229027
358,496,2,1.6588244928345002,10.359321041199985
358,484,7,11.860611057149658,71.91250428857133
359,402,7,9.987321742230419,25.79969993354019
359,407,8,0.68731835850733,21.82918640562038
359,486,10,1.9592950748669686,30.361303893256885
360,483,6,32.36847109958076,24.7702491579345
360,446,9,0.19174720551418048,46.88018059106078
360,497,7,8.544117855637165,40.65272263968404
361,396,6,2.3761178378271333,9.172666692229635
362,485,9,2.0187562453978822,5.719242156903116
362,434,6,0.5975727395090267,13.921298591916306
363,375,8,0.35807249108430533,47.844583759322674
363,446,7,10.347770757973313,15.093340497255898
363,395,6,5.667225318962659,26.18684561590215
363,447,1,3.9131406254933614,3.805657806761629
364,369,6,1.0141460055993818,24.485684445779615
364,382,9,7.171984137483317,19.644730952983913
364,474,8,0.20760745907773498,39.541015986200385
364,426,8,0.8756717358346116,27.526636640644043
364,381,10,1.7668973910271841,79.02176444214591
365,470,6,2.653680326051222,28.819162552359707
366,424,5,21.569724028177987,74.27698450172805
366,474,8,8.65240618247008,39.436829697199926
366,420,3,6.092811949124944,73.78239592893263
367,369,4,19.102244134459326,40.621823520071786
367,393,7,13.214415266838435,56.79711728369192
367,450,6,3.90825057047205,28.126538577150846
368,378,10,0.5985221600184121,54.625333582163805
368,453,2,2.05397010431893,45.45149266107632
368,389,5,5.574648692134296,8.207441431475255
368,382,9,8.588306840261682,18.28751842909691
368,415,5,8.62068515620204,67.02389876018037
369,402,2,6.33506496876193,26.897224805014687
369,398,7,3.1572621507835215,16.93610867358051
370,405,5,7.458500038818675,44.30574647484026
370,424,12,2.701512446044285,12.493604765804802
370,398,6,5.562128090227567,7.958885061320112
370,411,3,7.609962234274545,22.79883168927504
370,483,4,2.924147223399452,25.639326447506786
371,396,6,2.733811067699281,39.90170895786133
371,485,6,0.7463121333652177,44.55760881733361
372,416,4,9.900775759896437,24.7213300112697
372,485,5,0.8475319229046141,61.68620809601635
372,396,8,17.140003817994558,11.174139717460669
373,444,2,11.74730377550005,29.85137898153574
373,409,7,6.053298483406976,15.326686785616312
373,399,3,4.54485508192285,21.603554711982603
374,473,5,4.073966662380295,20.45308848790785
375,407,4,6.332852207376435,11.52491162867091
376,440,5,11.477325062708761,31.730346617481494
376,469,5,6.753139161157623,77.18977226489383
376,395,8,14.229433015737202,23.30943724110551
376,387,5,2.181420705679417,3.5679391133761538
376,405,4,5.572284739092831,19.795952089910696
377,452,8,0.9830064292029527,46.372459279905826
377,405,2,2.6272998504680443,40.75917472975979
377,399,5,1.066728337097401,13.55339120611606
377,482,5,3.046518191137573,4.154852172428825
377,488,8,12.810980051888222,37.84128227476363
378,400,6,2.068106315128111,59.87575103162971
378,419,5,3.9727988820180906,11.21554519026532
378,487,3,13.232557984422257,15.324439186427558
378,407,7,3.658408902667728,22.507368899702843
378,410,9,11.644680073507077,8.080162061709107
379,437,6,4.468534496031133,39.117847932937465
379,396,4,4.537011196762609,38.7962985341138
380,397,6,2.9791175684196047,29.405153969642058
380,386,1,12.293705592366715,8.768758986082375
380,479,5,6.034415366958243,9.900372711756969
380,396,5,4.754663282308716,36.38408569739911
381,421,5,6.391078779458671,27.585850144174966
381,469,1,1.7106626282113064,36.29283855396943
381,464,7,7.698655776271707,7.431000655542555
381,424,11,2.9842030287097003,12.887911876132257
381,382,7,0.24761984550235408,24.963119573097657
382,412,7,4.20400364866664,31.660790671653153
382,447,5,7.591398784295936,26.71120593659353
383,410,6,7.015145578376663,39.303956214261866
385,488,7,21.259903344781716,35.944408114585684
386,496,5,5.272775499606722,24.501203512595175
387,480,7,7.3307130732146275,10.5618542208896
387,449,7,0.5499018120119258,16.426210965720433
387,488,5,1.8143209310134814,22.189161684278545
388,402,6,24.68751461719833,21.87237272014952
388,419,6,1.8707454970878197,24.26816308724601
390,489,7,2.159236856905032,24.579961590436945
390,458,6,7.116386373604534,4.611957591844238
390,448,6,3.218884162225077,56.99571782993506
390,399,5,2.092091187997651,20.46817719885295
391,464,9,6.271645224995111,19.4588529825694
391,467,6,3.9888222316942437,54.26209828648618
391,443,6,17.476593530329918,9.69748680518553
392,454,12,0.5576356345200164,26.892669075470668
392,412,7,4.192333999935661,26.217017857093694
393,401,4,0.05324326207353858,2.0024595522193622
393,436,10,8.937873204347106,13.630364233422325
393,487,9,3.217698458319928,26.333294541322466
393,408,9,6.294347939439635,14.10021915571647
394,475,3,3.378525421803028,15.003943795978607
394,481,3,1.2698058443425246,19.445243744391743
395,437,7,7.252031614277481,29.043592111458103
395,458,5,5.588941752389741,54.507426459995344
396,457,7,3.3457026672801664,36.53481818817084
396,468,5,15.987056477215765,16.907960962824042
397,454,3,8.451780399955863,36.82974293503144
398,463,4,11.621560691719992,34.56975545931245
398,417,5,1.5926896664336874,27.193904065501012
399,468,9,2.8691010703404287,38.480557589196465
399,479,4,5.987887813245018,19.52467556245378
399,453,8,6.358007689294212,7.17207823087681
401,430,11,9.505835244116568,21.053268025199394
402,439,7,35.18832267681671,26.78125011151525
402,491,4,29.60145130761905,34.88978964400201
402,449,5,15.399821168211817,22.328999780408687
402,474,6,18.09211992350714,32.83131916843162
403,430,1,8.515040848120067,8.59963593505335
403,459,4,0.000925198620822288,10.33276144324294
404,417,4,7.0673649841229915,12.318525828484823
404,473,5,3.5779764148821123,11.667957275500003
404,499,9,4.70148365608737,27.478457192557862
404,453,6,3.341758201080735,23.076553321269703
405,418,9,2.2377822899640294,14.12333966419757
405,471,4,4.70091251334042,22.951172651149122
406,416,7,7.342089161409631,12.892867212053691
406,481,3,0.9403183016809993,30.64128116840811
406,470,2,0.7831140019271325,54.73675688801372
406,492,4,3.0798888358350514,8.82198824900783
406,444,4,30.07221486918933,23.78047574195591
407,465,6,9.976258892498008,39.59184113818273
407,420,6,0.747622271028306,21.172490966260856
407,437,4,3.7188020728059947,44.02477148583843
407,443,4,2.494202736034599,16.477324481120963
407,460,7,1.7505240588184108,33.81871812879294
408,489,9,4.001806391127161,32.266415611752784
408,477,9,3.189370816370883,17.34674977425912
409,419,4,2.4118449532842057,4.587033186593484
410,455,7,10.108165562761611,14.598342652214132
410,421,5,11.09446640537203,7.873036971637473
411,461,4,3.004585289565641,29.811543243174754
412,415,7,0.786107352613012,7.9085634034438455
412,439,6,1.1592220606134829,15.967158834592512
413,424,5,10.24315041052453,16.853601409691016
413,451,4,4.829912929200232,24.0528515582165
414,469,5,6.323832691394706,61.06044340655535
414,426,4,8.44539478682604,13.265113038564817
415,429,1,1.5250080435108875,105.7013343506118
415,457,5,0.44947856205911196,60.279577975474794
415,481,6,3.9122902710103142,20.72233495135451
415,434,3,7.042494353619176,23.797765818570042
416,421,5,1.3045554506895243,38.19031107466571
416,473,4,8.579644486233201,11.643288391343463
417,468,7,9.302044770520556,7.690214409974243
418,490,6,24.59225120719693,18.76623367978981
418,420,13,9.980588341231854,4.237499312698259
419,480,3,3.8335164768424486,15.217600639035416
419,456,5,2.3770098523645062,83.10390381747176
420,488,4,7.521274536778686,42.46893904271671
421,469,6,13.797899941931824,45.29115030002097
421,462,2,1.6423726587332514,53.471155697007795
421,441,7,3.671220612340097,25.440812937633943
424,495,3,0.06841525856014706,5.497462677874819
424,443,3,4.83276340706125,21.7546479210122
425,469,6,6.72743307611794,51.40193714681725
425,441,4,7.662360253194036,15.17653658359784
428,482,5,2.643092033150381,9.387500735334156
429,445,6,4.337408007224177,38.0453288052043
430,432,6,6.9614049173333585,38.82165456784169
433,488,6,5.159510446532178,13.517631188027528
434,447,8,17.488152872368467,21.050442453698363
435,478,5,12.261823597172262,51.73484634489908
436,474,6,5.607816795330282,16.180105963506374
436,490,3,0.7694365960529704,11.975955025345218
436,449,12,1.4124554013114694,8.283598006054017
437,485,6,1.8272718488173052,22.88669997056214
437,480,7,3.0172431113622684,60.389814772893814
438,444,5,1.1367591099547005,21.41204385482991
438,451,3,3.4697345909107615,53.75780595181487
439,491,10,22.95644936146014,27.13006893193628
441,455,4,10.045073349500043,50.62604123607141
441,485,6,0.2858543482286719,24.58957923688814
441,481,7,13.390255988002679,19.532070857078793
442,463,13,16.70494652377863,18.722561031413857
444,470,7,8.697342829716602,11.609592546582217
444,479,6,14.209991635323366,32.38339064179727
445,454,5,2.057239076226775,41.97281915398694
446,498,3,4.068245405181702,27.542140883305034
448,463,7,3.85574538808363,41.09525955107016
449,473,1,2.5095693753787596,9.204795763136413
449,499,4,11.640151934073451,29.33396949081141
450,471,8,10.208473313221589,25.7005471307194
454,464,5,2.3214679716405233,45.61626335123542
456,470,3,8.236497490821503,38.06492035707804
457,468,4,15.465408574217705,17.53224365331458
458,461,2,5.440258253379887,4.259740201733491
461,496,3,17.905312963556646,12.713452208951278
462,473,8,1.7305279508281122,26.497525329701027
463,469,7,0.14261353000584898,19.188287270519155
465,499,6,4.795793752181515,14.376082268563737
468,487,9,6.693144982116449,5.2081072918640325
469,485,6,1.4352355068227118,28.891223698168268
470,471,4,4.3153793114088925,31.523114768094338
471,485,2,0.13848253624940907,30.46889696067815
471,483,5,0.8392478698836278,43.697862346085046
472,473,7,3.8642314571468686,15.446604918733053
473,494,8,3.41262164784968,27.31012580530284
474,498,6,16.755146272188586,46.78752490810056
475,478,10,12.195026637225684,28.04161883159667
